m1,m2,m3
12.7904,-7.13121,10.618,
12.4758,-6.9434,10.3651,
12.0621,-6.71946,10.0171,
11.8041,-6.57563,9.803,
11.8752,-6.60659,9.86777,
11.1967,-6.3283,9.23684,
12.9776,-7.24439,10.7674,
13.7102,-7.60898,11.4049,
14.5635,-8.04413,12.1403,
14.5969,-8.06717,12.1651,
14.5767,-8.08325,12.1302,
14.2675,-7.90096,11.8801,
15.7964,-8.68499,13.1946,
16.5991,-9.09098,13.8883,
17.1696,-9.38304,14.3789,
18.6379,-10.1292,15.6452,
19.2458,-10.4359,16.1708,
17.8168,-9.70414,14.9421,
16.5214,-8.99761,13.8564,
16.2006,-8.82601,13.5853,
12.9026,-7.08364,10.7842,
10.7419,-5.96441,8.93383,
9.40815,-5.25269,7.80528,
8.22284,-4.63293,6.79346,
7.76177,-4.41337,6.38493,
7.8342,-4.42276,6.46636,
8.03716,-4.52237,6.64411,
7.85002,-4.42531,6.48379,
7.20668,-4.09821,5.92798,
5.70934,-3.39162,4.59277,
6.24182,-3.65013,5.06329,
8.08024,-4.58685,6.65215,
9.41667,-5.27191,7.80261,
9.26525,-5.19506,7.67178,
10.4219,-5.8161,8.64804,
12.0896,-6.68327,10.0743,
12.635,-6.96605,10.5412,
11.8563,-6.55988,9.87619,
11.8306,-6.55113,9.85114,
11.8219,-6.54799,9.84281,
11.3617,-6.30641,9.45082,
10.9604,-6.10203,9.10467,
9.8667,-5.50097,8.19092,
9.11282,-5.10298,7.55004,
8.28891,-4.6153,6.88513,
6.89902,-3.89708,5.69291,
5.43362,-3.14019,4.43435,
4.34749,-2.57594,3.50218,
3.69688,-2.23568,2.94426,
3.56618,-2.15114,2.84433,
3.14464,-1.91858,2.49155,
3.68017,-2.18182,2.96367,
4.33895,-2.56094,3.50258,
3.18027,-2.05931,2.4235,
4.1071,-2.5383,3.22882,
5.752,-3.40529,4.63567,
6.21414,-3.6715,5.01354,
5.98505,-3.56812,4.80514,
6.51917,-3.85302,5.25869,
6.42339,-3.78134,5.19243,
6.76551,-3.93684,5.50213,
7.13764,-4.11929,5.82901,
7.63219,-4.37217,6.25575,
7.86635,-4.49506,6.45554,
7.88961,-4.50875,6.47435,
7.38849,-4.2499,6.04386,
5.75336,-3.36329,4.66791,
5.00056,-2.95905,4.03109,
4.13167,-2.46555,3.31538,
3.60575,-2.19956,2.85716,
2.66317,-1.71331,2.03888,
1.76089,-1.22435,1.26558,
1.19189,-0.842791,0.842791,
1.40252,-0.991734,0.991734,
1.69777,-1.18693,1.21392,
1.54227,-1.08946,1.09164,
0.55131,-0.389835,0.389835,
0.414968,-0.293426,0.293426,
0.591214,-0.418051,0.418051,
0.658851,-0.465878,0.465878,
0.665225,-0.470385,0.470385,
0.654636,-0.462897,0.462897,
0.832056,-0.588352,0.588352,
1.93672,-1.36947,1.36947,
3.14699,-1.97322,2.45151,
3.40314,-2.06604,2.70422,
3.23569,-1.95526,2.57811,
2.81506,-1.72008,2.22842,
2.34086,-1.45931,1.8303,
2.15131,-1.37304,1.65618,
2.00742,-1.29634,1.53272,
2.13855,-1.38112,1.63277,
1.64868,-1.1163,1.21327,
1.03604,-0.732593,0.732593,
0.479599,-0.339128,0.339128,
0.509363,-0.360174,0.360174,
1.85018,-1.30827,1.30827,
3.75044,-2.30292,2.96013,
4.76082,-2.828,3.82985,
4.63541,-2.77855,3.71034,
4.20511,-2.57847,3.32181,
2.52809,-1.73953,1.83448,
3.38324,-2.18294,2.58478,
4.39505,-2.69386,3.47269,
5.17547,-3.10486,4.1407,
5.73156,-3.41877,4.60031,
7.21546,-4.19391,5.87145,
8.40403,-4.80354,6.89592,
9.32524,-5.26218,7.69868,
9.18709,-5.18633,7.58318,
9.46355,-5.34135,7.81209,
9.87914,-5.5708,8.15865,
10.1241,-5.7073,8.36206,
9.92577,-5.61637,8.18396,
8.47843,-4.85971,6.94745,
8.07477,-4.63966,6.60875,
7.55042,-4.38003,6.15014,
7.03126,-4.12461,5.69441,
6.79976,-4.01442,5.48827,
6.17286,-3.68259,4.95406,
5.65213,-3.40282,4.51303,
6.82417,-4.02278,5.5124,
7.07415,-4.15336,5.72653,
7.44656,-4.36035,6.03643,
6.55761,-3.9203,5.25675,
5.46667,-3.39702,4.28307,
8.07225,-4.76028,6.51928,
9.94131,-5.72973,8.12403,
11.1053,-6.34402,9.11494,
11.7536,-6.70461,9.65381,
13.5523,-7.63493,11.197,
14.5864,-8.14413,12.1011,
14.8199,-8.22728,12.3265,
15.3161,-8.47376,12.7585,
15.7772,-8.70635,13.1575,
15.7581,-8.6863,13.1478,
16.1352,-8.87833,13.4729,
15.8384,-8.72543,13.2183,
13.8936,-7.66683,11.5867,
14.4676,-7.95987,12.081,
14.6751,-8.02923,12.2837,
14.1226,-7.7511,11.8055,
13.8599,-7.62083,11.5767,
13.2822,-7.32376,11.0806,
13.2532,-7.33152,11.0407,
12.9153,-7.12936,10.7693,
12.3051,-6.80333,10.2533,
11.8444,-6.56106,9.86115,
10.3918,-5.81044,8.61565,
7.98452,-4.63005,6.50501,
8.86921,-5.0661,7.27994,
11.4183,-6.373,9.47428,
13.4344,-7.42192,11.1982,
14.0652,-7.76529,11.7273,
15.1652,-8.37377,12.6438,
15.9141,-8.76019,13.2859,
17.5553,-9.62739,14.68,
17.8006,-9.75695,14.8884,
18.485,-10.1244,15.4658,
17.6362,-9.67255,14.7471,
16.6528,-9.14587,13.9165,
17.1273,-9.39525,14.3204,
17.6742,-9.63723,14.8156,
19.4171,-10.5541,16.2983,
19.2464,-10.4554,16.1589,
18.0962,-9.88588,15.1572,
16.1934,-8.90651,13.5241,
14.6353,-8.10349,12.1872,
13.4889,-7.53164,11.1904,
12.5562,-7.01848,10.4115,
12.2398,-6.8437,10.1478,
11.7934,-6.60014,9.77361,
11.3941,-6.38535,9.43678,
9.97254,-5.71455,8.17285,
11.8201,-6.65055,9.77169,
14.2372,-7.88724,11.8528,
15.0008,-8.27407,12.5125,
15.7116,-8.64565,13.1189,
18.2083,-9.98504,15.2263,
18.2285,-9.98771,15.2487,
18.6331,-10.1919,15.5987,
20.2415,-11.0309,16.9717,
20.5645,-11.2129,17.2386,
19.9764,-10.9082,16.7352,
19.1996,-10.501,16.0734,
19.7056,-10.7881,16.4902,
18.3991,-10.0752,15.3953,
16.7306,-9.21268,13.9657,
15.0123,-8.27613,12.525,
13.8332,-7.67912,11.506,
12.9415,-7.20606,10.7496,
12.0929,-6.75533,10.0301,
11.6327,-6.53358,9.62454,
10.886,-6.10885,9.01043,
11.195,-6.25874,9.28205,
9.29135,-5.25389,7.66328,
6.5923,-3.83722,5.36043,
4.69835,-2.91426,3.68532,
6.20976,-3.67907,5.00255,
8.34769,-4.81253,6.82081,
9.09579,-5.22668,7.44414,
8.93528,-5.16561,7.29079,
9.79124,-5.64141,8.00268,
10.1884,-5.83027,8.3553,
10.6033,-6.02272,8.72678,
9.88229,-5.6231,8.12653,
8.77577,-5.02647,7.19366,
9.17962,-5.22301,7.54888,
9.54656,-5.39853,7.87354,
9.79263,-5.52485,8.08527,
9.95612,-5.57024,8.25208,
10.4911,-5.86645,8.69763,
9.84477,-5.49215,8.17042,
9.71268,-5.42478,8.05655,
9.38771,-5.25123,7.78162,
9.43956,-5.27826,7.82593,
10.0871,-5.63881,8.36383,
10.3438,-5.7483,8.59944,
9.9462,-5.53511,8.26374,
9.94016,-5.53667,8.25542,
9.74525,-5.45618,8.07465,
8.2214,-4.75555,6.70642,
9.8943,-5.65489,8.11908,
11.6346,-6.58305,9.59314,
13.001,-7.31212,10.7498,
13.4976,-7.59052,11.1611,
14.6424,-8.23408,12.1079,
15.4407,-8.64283,12.7952,
18.0112,-9.98845,14.9878,
19.5355,-10.782,16.2906,
20.2201,-11.1288,16.882,
21.2701,-11.67,17.7827,
20.9371,-11.4891,17.5032,
20.932,-11.4888,17.4973,
20.4961,-11.2047,17.1623,
20.1082,-11.0003,16.8325,
19.3939,-10.6116,16.2332,
18.4714,-10.1434,15.4371,
16.9682,-9.36164,14.152,
16.3745,-9.04387,13.6504,
16.3574,-9.05037,13.6256,
17.0571,-9.39345,14.2376,
17.1773,-9.44761,14.3458,
17.4764,-9.60635,14.5994,
16.6172,-9.17417,13.8552,
14.3787,-8.08989,11.8871,
15.5821,-8.70214,12.9257,
16.4808,-9.13225,13.7193,
17.0192,-9.39664,14.19,
17.5624,-9.68228,14.6523,
19.2202,-10.5846,16.0432,
20.1171,-11.0299,16.8238,
21.9746,-11.9913,18.4144,
21.1829,-11.5716,17.7429,
20.3221,-11.1172,17.0116,
20.0969,-11.0031,16.8172,
20.5125,-11.2207,17.1714,
19.7763,-10.8461,16.5367,
17.9902,-9.87599,15.0371,
17.317,-9.52898,14.4595,
16.8244,-9.25789,14.0482,
16.1536,-8.93471,13.4577,
14.4217,-8.02782,11.9808,
13.7707,-7.68187,11.429,
14.4537,-8.04693,12.0066,
14.2933,-7.94733,11.8802,
13.8155,-7.68575,11.4803,
13.8922,-7.72075,11.5492,
13.2964,-7.42197,11.0321,
11.162,-6.34816,9.18108,
12.9526,-7.29685,10.7017,
14.7471,-8.21466,12.2473,
17.7451,-9.78006,14.8067,
19.1699,-10.5263,16.0213,
21.6337,-11.793,18.1367,
23.8416,-12.9362,20.0269,
25.4328,-13.7682,21.3838,
25.6863,-13.9222,21.586,
27.1775,-14.7271,22.8414,
27.7291,-15.035,23.2992,
27.6496,-15.0151,23.2174,
27.9493,-15.2022,23.4533,
27.6231,-15.0779,23.145,
26.7054,-14.6389,22.3357,
25.4019,-13.9094,21.2552,
24.0144,-13.235,20.0382,
22.3483,-12.3746,18.6095,
21.1215,-11.7375,17.5598,
20.7647,-11.5573,17.2511,
21.4041,-11.8928,17.796,
21.2123,-11.7832,17.6385,
20.0892,-11.1794,16.6912,
19.1488,-10.6897,15.8873,
18.0226,-10.1369,14.9016,
18.7074,-10.4757,15.4992,
19.0615,-10.6171,15.831,
19.0826,-10.6187,15.8553,
19.2621,-10.7247,16.0003,
20.2758,-11.2385,16.8762,
21.4028,-11.813,17.8475,
22.5069,-12.3674,18.8045,
23.7797,-13.0277,19.8935,
24.9754,-13.6555,20.9117,
25.3486,-13.8559,21.2265,
25.3336,-13.8653,21.2025,
25.1842,-13.8008,21.0662,
23.8804,-13.0699,19.9863,
23.889,-13.0963,19.9793,
22.6845,-12.3769,19.0105,
21.9417,-12.0371,18.3452,
21.0818,-11.6013,17.6027,
19.8188,-10.9451,16.5224,
18.2937,-10.16,15.2129,
17.4298,-9.66631,14.5038,
16.8898,-9.36134,14.0582,
17.2364,-9.5314,14.3612,
16.6696,-9.24079,13.8739,
14.884,-8.39212,12.2925,
16.1135,-9.02004,13.3523,
17.576,-9.74768,14.6253,
18.8083,-10.3708,15.6907,
19.1433,-10.5519,15.9726,
20.7903,-11.4575,17.3483,
21.8876,-12.0234,18.2894,
23.026,-12.6206,19.2592,
23.0228,-12.6182,19.2569,
22.6278,-12.407,18.9231,
21.9638,-12.0692,18.3505,
21.5881,-11.8815,18.0243,
21.0203,-11.5894,17.5368,
19.6851,-10.8394,16.432,
19.5418,-10.7642,16.31,
18.414,-10.1137,15.3879,
17.1783,-9.49778,14.3138,
15.9703,-8.85875,13.2881,
15.3663,-8.53257,12.7796,
14.6435,-8.16298,12.1572,
14.8261,-8.2239,12.3362,
15.0258,-8.31404,12.516,
14.7734,-8.17856,12.303,
13.8734,-7.71726,11.5289,
12.0191,-6.83342,9.88755,
13.4006,-7.54186,11.0769,
14.4942,-8.08422,12.0303,
15.1628,-8.42024,12.61,
15.1468,-8.41357,12.5952,
16.748,-9.28128,13.9411,
18.1507,-9.99855,15.1485,
20.0146,-10.9728,16.7386,
20.3405,-11.1419,17.0174,
20.8039,-11.3894,17.4093,
20.7112,-11.3438,17.3283,
20.868,-11.4307,17.4588,
21.3969,-11.7227,17.8999,
20.6607,-11.2952,17.2998,
20.249,-11.0901,16.942,
19.7569,-10.7972,16.5456,
19.5028,-10.6954,16.3085,
18.7,-10.2783,15.622,
17.9408,-9.8887,14.9695,
17.2677,-9.56323,14.3778,
15.8052,-8.77188,13.1475,
15.1758,-8.43407,12.6163,
15.4105,-8.54323,12.8256,
14.8926,-8.27205,12.384,
12.236,-6.96962,10.0571,
12.7989,-7.24978,10.5476,
13.746,-7.7118,11.379,
14.3975,-8.0302,11.95,
14.2141,-7.93477,11.7932,
14.8471,-8.2882,12.3184,
16.0616,-8.90261,13.3686,
17.651,-9.72579,14.7297,
18.172,-9.99919,15.1736,
17.5369,-9.66142,14.6356,
17.9441,-9.87261,14.9841,
17.8435,-9.81366,14.9024,
17.3915,-9.58453,14.5121,
16.5953,-9.14272,13.8497,
16.0383,-8.85204,13.3742,
15.1677,-8.36409,12.6531,
15.2185,-8.40167,12.6891,
14.7441,-8.15744,12.2819,
13.5819,-7.57096,11.2761,
12.5384,-7.05136,10.3677,
11.7232,-6.58185,9.70115,
11.8736,-6.63868,9.8443,
11.7848,-6.58114,9.77602,
10.7113,-6.02461,8.85637,
8.40529,-4.89836,6.83044,
9.04196,-5.20896,7.3908,
9.91844,-5.62982,8.16582,
10.929,-6.14525,9.0376,
11.1728,-6.27575,9.24368,
13.0099,-7.26294,10.7939,
15.1035,-8.33892,12.5928,
16.1255,-8.8509,13.4793,
15.5228,-8.53201,12.9678,
14.5131,-7.99821,12.1103,
14.657,-8.07897,12.2293,
14.7041,-8.10919,12.2658,
14.8618,-8.19647,12.3972,
13.7626,-7.58318,11.485,
13.3575,-7.36679,11.1424,
12.6309,-6.94148,10.5526,
11.9921,-6.61445,10.003,
11.0985,-6.15115,9.23796,
10.5813,-5.88163,8.79609,
10.4398,-5.82458,8.66388,
10.2715,-5.70639,8.54057,
10.8556,-6.00324,9.04456,
10.8363,-5.99399,9.02754,
10.3306,-5.74798,8.58388,
8.55373,-4.91011,7.00407,
9.03643,-5.14573,7.42823,
10.3597,-5.81206,8.5757,
11.052,-6.1631,9.17408,
10.6465,-5.95258,8.82688,
12.015,-6.68334,9.98464,
13.2576,-7.3176,11.0552,
14.4378,-7.9314,12.0642,
14.6924,-8.06107,12.2836,
15.0355,-8.24393,12.574,
15.5291,-8.50898,12.9904,
15.1164,-8.29544,12.6369,
14.4534,-7.95617,12.0665,
13.3136,-7.32944,11.1144,
12.8774,-7.10571,10.7395,
12.532,-6.9222,10.4467,
11.9857,-6.64201,9.97701,
11.3374,-6.30978,9.41928,
10.7494,-6.00602,8.91497,
10.4685,-5.8764,8.6636,
10.4644,-5.90966,8.63594,
10.6801,-6.05988,8.79441,
10.2579,-5.85836,8.4205,
8.98416,-5.20879,7.32009,
6.37391,-3.87091,5.06387,
6.66811,-4.00083,5.33452,
7.99579,-4.65852,6.49853,
8.39524,-4.83786,6.86114,
8.02435,-4.62911,6.55451,
9.24377,-5.24371,7.61255,
10.0396,-5.63917,8.30622,
10.7178,-5.97245,8.89949,
10.9473,-6.08143,9.10269,
11.0114,-6.10739,9.16242,
10.7162,-5.94645,8.91495,
11.0204,-6.10407,9.1755,
10.7205,-5.95143,8.91678,
9.70896,-5.42427,8.05241,
9.63224,-5.38492,7.9864,
9.60113,-5.37979,7.95232,
9.1226,-5.14146,7.53573,
7.93958,-4.53132,6.51951,
6.98398,-4.03432,5.7009,
5.3332,-3.17245,4.28702,
4.8865,-2.93312,3.90829,
5.407,-3.19467,4.36231,
6.54787,-3.78382,5.3439,
6.34644,-3.68614,5.16621,
4.49425,-2.74658,3.55733,
5.86511,-3.43661,4.75282,
7.23821,-4.12846,5.94538,
7.9059,-4.4705,6.52057,
8.56987,-4.81764,7.08752,
9.64297,-5.36695,8.01141,
10.4442,-5.77437,8.7027,
11.658,-6.38493,9.75402,
12.1479,-6.63619,10.1751,
13.1828,-7.17845,11.057,
13.4685,-7.33571,11.2955,
14.1986,-7.72739,11.9117,
13.9811,-7.62962,11.7157,
12.6946,-6.93939,10.63,
12.7035,-6.94947,10.6341,
11.801,-6.43332,9.89321,
10.6105,-5.8331,8.86324,
9.1331,-5.07943,7.59031,
8.53414,-4.77648,7.07225,
7.30223,-4.16484,5.99806,
6.18987,-3.55733,5.06556,
7.51558,-4.23437,6.20918,
8.15629,-4.56578,6.7586,
7.15216,-4.05532,5.89134,
5.78987,-3.43019,4.66437,
7.34773,-4.22605,6.01079,
9.15415,-5.14786,7.56954,
9.76011,-5.45455,8.09368,
9.58988,-5.37131,7.94449,
10.8929,-6.07148,9.04394,
12.2605,-6.77339,10.2196,
13.6696,-7.5046,11.4254,
14.1451,-7.75358,11.8307,
14.0801,-7.71658,11.7773,
14.2684,-7.81541,11.9376,
14.52,-7.94973,12.1504,
11.8195,-6.55546,9.83492,
10.9226,-6.05694,9.08936,
9.47527,-5.32002,7.84081,
5.17674,-3.05144,4.18179,
2.03816,-1.36797,1.51087,
0.437629,-0.30945,0.30945,
0.396067,-0.280061,0.280061,
0.400641,-0.283296,0.283296,
0.431836,-0.305354,0.305354,
0.423476,-0.299443,0.299443,
0.416424,-0.294457,0.294457,
0.373417,-0.264046,0.264046,
0.261055,-0.184593,0.184593,
0.348305,-0.246289,0.246289,
0.434108,-0.306961,0.306961,
0.460437,-0.325578,0.325578,
0.419615,-0.296713,0.296713,
0.578481,-0.409048,0.409048,
0.781046,-0.552283,0.552283,
0.904136,-0.639321,0.639321,
1.22045,-0.862992,0.862992,
2.22577,-1.43335,1.70281,
3.1689,-1.92398,2.51798,
4.30618,-2.52534,3.48795,
4.70674,-2.74794,3.82128,
4.62204,-2.70227,3.7498,
4.96533,-2.89878,4.03133,
3.85801,-2.30234,3.09572,
2.88589,-1.82143,2.23847,
2.47605,-1.62073,1.87191,
1.82485,-1.26377,1.31642,
1.06055,-0.749919,0.749919,
0.908167,-0.642171,0.642171,
2.13748,-1.45433,1.56644,
4.13002,-2.45625,3.32022,
5.68248,-3.29313,4.63097,
5.76516,-3.4276,4.63558,
8.02225,-4.63633,6.54683,
10.2281,-5.80179,8.42337,
11.751,-6.61369,9.71311,
12.7176,-7.14098,10.5235,
13.9666,-7.84362,11.5561,
13.9036,-7.80537,11.5059,
14.6781,-8.20093,12.1734,
14.3886,-8.02527,11.9426,
13.9479,-7.7748,11.58,
13.7104,-7.634,11.3884,
13.6304,-7.57857,11.3294,
13.2673,-7.37972,11.0254,
12.2522,-6.80774,10.1868,
11.7496,-6.53892,9.76195,
10.3377,-5.75723,8.58622,
9.36804,-5.25788,7.75338,
7.68102,-4.37248,6.31502,
6.18616,-3.59065,5.03743,
5.81875,-3.39625,4.72476,
5.74591,-3.33341,4.68016,
5.5483,-3.21623,4.521,
5.81209,-3.33882,4.75737,
5.68966,-3.26186,4.66182,
3.12966,-1.99693,2.40978,
3.24415,-2.0361,2.52563,
4.84981,-2.8487,3.925,
5.76656,-3.30603,4.72476,
6.02674,-3.43262,4.95366,
8.89296,-4.93208,7.39996,
11.7732,-6.41001,9.87516,
14.7753,-7.957,12.4498,
18.0781,-9.67618,15.2705,
20.1756,-10.7728,17.0587,
21.91,-11.6954,18.5274,
23.2662,-12.434,19.665,
23.4553,-12.5718,19.8015,
22.1149,-11.8613,18.6649,
21.2095,-11.4123,17.8774,
19.7133,-10.6217,16.607,
19.5572,-10.5815,16.4474,
18.231,-9.90725,15.3041,
16.0641,-8.79083,13.4453,
16.1365,-8.8568,13.4887,
15.4647,-8.47815,12.9336,
15.6754,-8.59069,13.1117,
15.6615,-8.5857,13.0985,
14.4752,-7.99315,12.0682,
12.8462,-7.2368,10.6138,
13.1951,-7.40424,10.9219,
15.0608,-8.35755,12.5291,
15.9567,-8.81846,13.2986,
15.0475,-8.35008,12.5181,
15.2064,-8.45318,12.6404,
19.7527,-10.7912,16.5445,
23.2743,-12.6316,19.5483,
22.0977,-12.0194,18.543,
21.777,-11.8627,18.2624,
21.9421,-11.954,18.4,
23.9888,-13.0484,20.1296,
25.4902,-13.8532,21.3972,
24.1755,-13.1412,20.292,
24.9378,-13.5828,20.9141,
25.0643,-13.6359,21.0305,
25.0823,-13.7021,21.0089,
23.3939,-12.834,19.5593,
22.2077,-12.2207,18.5428,
22.4543,-12.3722,18.7383,
22.6382,-12.4705,18.8937,
22.9136,-12.6153,19.1282,
24.0307,-13.1976,20.0823,
25.0232,-13.7219,20.9253,
23.9452,-13.2139,19.9691,
26.1374,-14.3997,21.8131,
27.8924,-15.2833,23.3325,
28.278,-15.4913,23.6573,
28.2927,-15.5221,23.6546,
29.612,-16.1915,24.7933,
29.9462,-16.3503,25.0887,
34.3525,-18.6398,28.8557,
35.0493,-19.0184,29.4407,
34.9235,-18.9818,29.3145,
36.8127,-20.0016,30.9049,
36.9553,-20.1036,31.0087,
36.8114,-20.0636,30.8631,
36.6191,-19.9974,30.6768,
37.8441,-20.6789,31.6948,
35.5403,-19.3439,29.8149,
34.5157,-18.8395,28.9207,
34.0653,-18.6334,28.5173,
33.9967,-18.6207,28.4437,
34.5148,-18.9162,28.8695,
33.7263,-18.5075,28.1947,
33.451,-18.3727,27.9538,
33.9524,-18.647,28.3735,
33.7347,-18.5643,28.1673,
31.0825,-17.2309,25.8692,
30.6407,-17.0064,25.488,
32.0675,-17.7867,26.6826,
33.0925,-18.3712,27.5248,
32.3812,-18.0375,26.8922,
32.6629,-18.1843,27.1329,
31.8243,-17.7294,26.4283,
32.3327,-17.9617,26.8846,
30.8923,-17.1805,25.6742,
28.3186,-15.7898,23.508,
26.4029,-14.7434,21.9031,
24.6006,-13.7625,20.3908,
22.6694,-12.7092,18.7717,
19.8469,-11.1367,16.4278,
17.4616,-9.84739,14.42,
14.8973,-8.35281,12.3353,
13.9198,-7.86456,11.4852,
12.5283,-7.09746,10.324,
10.4618,-5.97517,8.58763,
9.70602,-5.56386,7.95301,
11.3744,-6.41925,9.38988,
12.8943,-7.20334,10.6946,
12.7518,-7.10763,10.5873,
11.803,-6.61312,9.77633,
11.6648,-6.65665,9.57895,
14.3644,-8.08283,11.8745,
16.3391,-9.08981,13.5773,
17.0338,-9.4324,14.1838,
17.0187,-9.42355,14.1716,
18.3356,-10.1615,15.2623,
19.4832,-10.7523,16.2475,
20.099,-11.0602,16.7822,
19.6341,-10.804,16.3942,
19.2391,-10.5852,16.0654,
19.7458,-10.8492,16.4983,
19.5665,-10.7546,16.3458,
18.1018,-9.98791,15.0969,
17.7665,-9.77127,14.8381,
17.9937,-9.88836,15.0331,
17.6726,-9.69531,14.7757,
16.8277,-9.27893,14.0383,
15.7853,-8.74318,13.1428,
15.2999,-8.49194,12.7268,
14.5148,-8.09258,12.0495,
12.9449,-7.23606,10.7336,
12.4834,-6.98074,10.3491,
11.8119,-6.61668,9.78476,
10.7689,-6.07479,8.89189,
8.85535,-5.15998,7.19665,
9.46516,-5.45461,7.7354,
10.7395,-6.08579,8.8487,
11.029,-6.22016,9.10765,
10.6996,-6.04902,8.82556,
11.6356,-6.55771,9.61166,
12.5517,-7.01225,10.4102,
13.654,-7.57426,11.3605,
13.8555,-7.67359,11.5365,
13.9328,-7.71062,11.6047,
13.9524,-7.71855,11.623,
14.0261,-7.75794,11.6853,
13.7854,-7.63616,11.4772,
12.692,-7.02873,10.568,
12.4393,-6.89316,10.3548,
11.5271,-6.36739,9.60883,
11.0736,-6.14104,9.21481,
10.6581,-5.92957,8.85641,
10.6012,-5.90396,8.80508,
10.8201,-6.0404,8.97708,
10.0891,-5.63134,8.37126,
9.31548,-5.22081,7.71501,
9.39863,-5.26182,7.78764,
8.66235,-4.88669,7.15238,
6.99196,-4.09919,5.66428,
8.64342,-4.94537,7.08887,
10.4242,-5.85872,8.62207,
10.816,-6.06025,8.95872,
11.0155,-6.17313,9.12329,
12.189,-6.80927,10.1096,
13.1859,-7.31197,10.9729,
14.3708,-7.91896,11.9921,
15.0415,-8.26249,12.5689,
16.5711,-9.05586,13.8778,
18.882,-10.2618,15.8501,
19.749,-10.7235,16.584,
18.8648,-10.2744,15.8214,
17.9016,-9.74123,15.0192,
16.9768,-9.25946,14.2293,
16.3013,-8.87403,13.6742,
15.578,-8.51016,13.048,
14.1437,-7.76428,11.822,
13.8038,-7.59029,11.5296,
13.866,-7.64528,11.5679,
13.3743,-7.36253,11.1654,
13.0854,-7.20595,10.9226,
13.1554,-7.24283,10.9821,
12.0522,-6.68258,10.0299,
10.0736,-5.7379,8.27974,
11.5854,-6.51215,9.58197,
13.7758,-7.63372,11.4673,
15.5677,-8.5665,12.9988,
16.7009,-9.17349,13.9559,
19.4842,-10.6865,16.2921,
21.7835,-11.8986,18.2468,
22.3097,-12.1761,18.6939,
22.963,-12.5293,19.2436,
23.5399,-12.8512,19.7224,
23.9857,-13.1438,20.0637,
24.2884,-13.3493,20.291,
24.1004,-13.2899,20.1049,
23.3385,-12.8679,19.4705,
23.5614,-13.0118,19.6426,
21.2311,-11.7139,17.7072,
19.8726,-11.0463,16.5196,
19.1964,-10.6755,15.9542,
18.2498,-10.156,15.1628,
17.7149,-9.87203,14.7092,
17.3187,-9.61483,14.4046,
16.8473,-9.34617,14.0172,
16.0039,-8.89374,13.3051,
14.5064,-8.11136,12.0267,
12.4836,-7.12898,10.2479,
13.5265,-7.64608,11.1581,
14.6026,-8.16628,12.1057,
14.7491,-8.21603,12.2488,
14.7755,-8.2257,12.2741,
16.5023,-9.13957,13.7402,
17.5187,-9.64189,14.6266,
18.5585,-10.1757,15.5201,
18.359,-10.0579,15.3588,
18.6163,-10.1829,15.5845,
19.0169,-10.3853,15.9307,
18.878,-10.3093,15.8145,
18.275,-9.99396,15.3002,
17.7439,-9.67713,14.8727,
18.571,-10.1163,15.5738,
19.1435,-10.4194,16.0596,
19.2075,-10.477,16.0985,
18.9799,-10.3694,15.8969,
18.8357,-10.3031,15.768,
18.8584,-10.3388,15.7718,
19.8278,-10.8502,16.5956,
19.3399,-10.5992,16.1768,
19.0367,-10.4477,15.9136,
17.4263,-9.6222,14.5289,
14.6912,-8.23444,12.1666,
17.7455,-9.85113,14.76,
20.6035,-11.3238,17.2127,
21.4913,-11.7695,17.9821,
21.6269,-11.8554,18.0878,
23.2457,-12.7013,19.469,
23.1839,-12.6607,19.4217,
23.5704,-12.8588,19.7539,
23.761,-12.9584,19.9164,
25.5675,-13.9213,21.4451,
28.5867,-15.5307,23.9999,
30.6446,-16.6353,25.7364,
32.9528,-17.8827,27.6784,
33.9705,-18.4661,28.5131,
38.1837,-20.76,32.0471,
39.5316,-21.4336,33.2167,
40.0976,-21.8015,33.6528,
39.4542,-21.5056,33.0779,
40.1639,-21.9197,33.6551,
41.1604,-22.4805,34.4791,
41.4658,-22.6663,34.7225,
40.8201,-22.3451,34.1611,
40.8102,-22.3599,34.1395,
39.3359,-21.6083,32.8694,
35.7086,-19.7441,29.7536,
36.0429,-19.9352,30.0279,
37.0601,-20.4762,30.8898,
36.5499,-20.2069,30.4561,
36.4718,-20.1694,30.3873,
36.6023,-20.2268,30.5058,
37.0858,-20.4703,30.9245,
37.2618,-20.5289,31.0967,
38.2033,-21.0055,31.9102,
38.5718,-21.1811,32.2358,
37.3557,-20.5227,31.2133,
37.3125,-20.4872,31.1849,
35.7506,-19.6558,29.8623,
33.1669,-18.2347,27.7044,
34.5572,-18.9494,28.8984,
33.3835,-18.0927,28.0555,
30.4281,-16.5436,25.5378,
27.2463,-14.9129,22.8028,
24.9952,-13.7476,20.8749,
24.8659,-13.6943,20.7553,
23.4926,-12.9462,19.6035,
22.3207,-12.324,18.61,
22.2461,-12.2715,18.5553,
21.4955,-11.8738,17.9184,
20.6458,-11.4978,17.1479,
21.5609,-11.928,17.961,
22.6137,-12.4414,18.8837,
23.5106,-12.8994,19.6559,
23.2672,-12.7715,19.4486,
23.2928,-12.819,19.4481,
25.3097,-13.8544,21.181,
26.946,-14.6891,22.5902,
26.8026,-14.6067,22.4727,
